date,age,gender,item,category,amount,label
2024-03-05,49,Male,Rice,Groceries,2656,
2024-01-04,50,Male,Bread,Groceries,2075,Need
2024-01-08,41,Male,Netflix,Entertainment,4565,
2024-03-28,54,Male,Video Game,Entertainment,1743,
2024-03-04,50,Female,Bread,Groceries,4399,
2024-02-15,58,Female,Medicine,Health & Wellness,6142,
2024-03-21,25,Male,Medicine,Health & Wellness,7304,Need
2024-03-10,29,Male,Milk,Groceries,3237,
2024-02-09,27,Male,Medicine,Health & Wellness,5063,
2024-03-01,58,Female,Rice,Groceries,5478,
2024-01-14,28,Male,Milk,Groceries,3735,
2024-01-25,58,Female,Vegetables,Groceries,5644,
2024-03-09,53,Female,Video Game,Entertainment,4399,Want
2024-02-14,47,Male,Netflix,Entertainment,5478,
2024-03-16,59,Male,Netflix,Entertainment,2739,
2024-02-01,25,Male,Vegetables,Groceries,3652,
2024-02-12,33,Male,Movie Ticket,Entertainment,3237,
2024-03-01,52,Male,Video Game,Entertainment,1909,Want
2024-02-10,38,Male,Milk,Groceries,6806,Need
2024-02-19,53,Male,Netflix,Entertainment,1826,
2024-01-04,57,Female,Movie Ticket,Entertainment,4980,
2024-02-21,29,Male,Rice,Groceries,6723,
2024-01-02,42,Female,Vegetables,Groceries,5810,
2024-03-20,41,Male,Bread,Groceries,8051,
2024-02-10,31,Female,Milk,Groceries,7138,
2024-03-28,42,Female,Movie Ticket,Entertainment,5976,
2024-03-22,56,Female,Vegetables,Groceries,1577,Need
2024-01-07,52,Male,Milk,Groceries,7636,
2024-02-20,44,Female,Movie Ticket,Entertainment,2905,
2024-01-25,21,Female,Rice,Groceries,6391,Need
2024-03-01,45,Female,Movie Ticket,Entertainment,5976,
2024-01-09,31,Male,Bread,Groceries,1079,Need
2024-03-23,53,Female,Bread,Groceries,2158,Need
2024-02-10,60,Female,Video Game,Entertainment,7968,
2024-02-02,44,Male,Vegetables,Groceries,3735,
2024-02-25,60,Male,Milk,Groceries,5893,
2024-03-02,60,Female,Medicine,Health & Wellness,1992,
2024-02-28,18,Female,Medicine,Health & Wellness,3901,
2024-01-11,53,Female,Movie Ticket,Entertainment,8217,
2024-01-05,59,Female,Milk,Groceries,7470,
2024-03-07,25,Male,Medicine,Health & Wellness,5810,
2024-03-24,54,Female,Rice,Groceries,2822,
2024-02-17,50,Male,Bread,Groceries,1909,
2024-03-20,56,Male,Movie Ticket,Entertainment,6474,
2024-03-15,23,Female,Medicine,Health & Wellness,1577,
2024-02-22,40,Female,Netflix,Entertainment,4067,
2024-02-26,60,Female,Vegetables,Groceries,2158,
2024-01-06,23,Male,Medicine,Health & Wellness,7387,
2024-03-23,32,Female,Milk,Groceries,4980,
2024-01-02,47,Female,Medicine,Health & Wellness,5561,
2024-02-17,56,Female,Rice,Groceries,5893,
2024-03-15,34,Male,Medicine,Health & Wellness,6142,
2024-01-07,38,Male,Medicine,Health & Wellness,1660,
2024-03-06,19,Female,Video Game,Entertainment,7387,
2024-01-18,19,Female,Rice,Groceries,1826,
2024-02-01,23,Female,Bread,Groceries,6059,
2024-01-29,36,Female,Bread,Groceries,913,
2024-01-06,29,Female,Medicine,Health & Wellness,1411,
2024-02-02,57,Male,Movie Ticket,Entertainment,1992,
2024-02-06,29,Male,Rice,Groceries,5810,
2024-02-24,55,Female,Vegetables,Groceries,8051,
2024-02-19,43,Female,Netflix,Entertainment,2075,
2024-01-01,28,Male,Video Game,Entertainment,7968,
2024-02-09,29,Male,Medicine,Health & Wellness,5146,
2024-03-30,57,Female,Medicine,Health & Wellness,6557,Need
2024-01-08,21,Male,Video Game,Entertainment,3569,
2024-02-23,54,Male,Vegetables,Groceries,3984,
2024-03-28,53,Male,Vegetables,Groceries,6059,
2024-01-23,20,Female,Medicine,Health & Wellness,5893,
2024-03-01,56,Male,Milk,Groceries,2656,
2024-03-07,41,Male,Video Game,Entertainment,6391,
2024-03-23,28,Male,Movie Ticket,Entertainment,6059,Want
2024-02-03,30,Male,Medicine,Health & Wellness,2241,
2024-01-18,34,Male,Milk,Groceries,3984,
2024-01-18,32,Female,Movie Ticket,Entertainment,4731,
2024-02-20,42,Male,Bread,Groceries,7470,Need
2024-02-27,57,Female,Netflix,Entertainment,8300,
2024-02-21,35,Female,Netflix,Entertainment,7055,
2024-03-16,46,Male,Movie Ticket,Entertainment,3735,
2024-01-26,41,Male,Medicine,Health & Wellness,6723,
2024-01-10,54,Female,Video Game,Entertainment,2158,
2024-03-02,18,Male,Bread,Groceries,4482,
2024-02-26,26,Male,Movie Ticket,Entertainment,3569,
2024-01-27,18,Male,Movie Ticket,Entertainment,4067,
2024-02-01,21,Female,Medicine,Health & Wellness,4399,Need
2024-02-28,20,Female,Movie Ticket,Entertainment,4482,
2024-01-15,55,Female,Vegetables,Groceries,2407,
2024-03-16,20,Male,Rice,Groceries,4150,
2024-01-21,35,Female,Bread,Groceries,1328,
2024-02-01,26,Female,Bread,Groceries,7304,
2024-01-04,53,Female,Bread,Groceries,4067,
2024-02-19,34,Female,Netflix,Entertainment,2324,
2024-01-05,36,Female,Movie Ticket,Entertainment,4565,
2024-01-03,31,Male,Netflix,Entertainment,5312,Want
2024-02-13,47,Male,Vegetables,Groceries,3901,
2024-02-12,21,Female,Netflix,Entertainment,6308,
2024-01-04,20,Female,Medicine,Health & Wellness,4980,
2024-03-07,37,Female,Bread,Groceries,2407,
2024-01-28,27,Female,Rice,Groceries,3237,Need
2024-03-16,23,Male,Vegetables,Groceries,3320,
2024-01-28,27,Female,Medicine,Health & Wellness,1245,
2024-01-31,29,Male,Video Game,Entertainment,1743,
2024-02-16,26,Male,Movie Ticket,Entertainment,4565,
2024-03-13,57,Male,Video Game,Entertainment,1577,
2024-03-07,41,Male,Movie Ticket,Entertainment,996,
2024-03-21,31,Male,Movie Ticket,Entertainment,3901,
2024-01-10,36,Female,Video Game,Entertainment,5146,
2024-01-25,55,Male,Video Game,Entertainment,6557,Want
2024-01-20,44,Female,Rice,Groceries,7968,Need
2024-01-18,30,Male,Medicine,Health & Wellness,2573,
2024-03-29,52,Male,Netflix,Entertainment,8217,
2024-03-17,31,Male,Video Game,Entertainment,5561,
2024-02-26,24,Female,Netflix,Entertainment,5229,
2024-02-25,38,Female,Medicine,Health & Wellness,7221,
2024-03-30,20,Female,Movie Ticket,Entertainment,830,Want
2024-02-03,23,Female,Vegetables,Groceries,5395,Need
2024-02-19,24,Female,Bread,Groceries,5893,Need
2024-03-03,35,Female,Movie Ticket,Entertainment,1245,
2024-01-12,43,Female,Bread,Groceries,5561,
2024-03-28,60,Male,Netflix,Entertainment,6308,
2024-02-16,34,Female,Movie Ticket,Entertainment,2822,
2024-03-07,36,Female,Medicine,Health & Wellness,5976,
2024-01-04,26,Male,Medicine,Health & Wellness,7719,
2024-03-05,56,Male,Bread,Groceries,8134,
2024-03-25,56,Male,Medicine,Health & Wellness,5312,
2024-03-12,43,Male,Video Game,Entertainment,4233,
2024-01-22,36,Female,Vegetables,Groceries,6142,
2024-03-22,51,Male,Vegetables,Groceries,1328,Need
2024-01-30,19,Female,Vegetables,Groceries,6889,
2024-01-15,25,Male,Vegetables,Groceries,1577,
2024-03-17,58,Female,Bread,Groceries,3652,
2024-03-26,21,Female,Rice,Groceries,913,
2024-02-23,30,Female,Netflix,Entertainment,7719,Want
2024-01-23,31,Female,Medicine,Health & Wellness,1328,Need
2024-01-03,60,Female,Netflix,Entertainment,7387,
2024-02-21,41,Male,Movie Ticket,Entertainment,2158,
2024-02-05,47,Male,Movie Ticket,Entertainment,7968,
2024-02-08,60,Male,Netflix,Entertainment,6640,
2024-03-12,50,Female,Bread,Groceries,3652,Need
2024-02-08,20,Female,Vegetables,Groceries,5395,
2024-03-16,36,Female,Bread,Groceries,7636,Need
2024-03-11,41,Male,Video Game,Entertainment,1992,Want
2024-03-23,56,Female,Video Game,Entertainment,2407,
2024-03-17,33,Male,Bread,Groceries,4067,
2024-01-31,36,Male,Milk,Groceries,6557,
2024-03-25,40,Female,Vegetables,Groceries,2905,
2024-03-06,54,Female,Medicine,Health & Wellness,8134,
2024-01-28,34,Male,Movie Ticket,Entertainment,3984,
2024-02-09,58,Female,Vegetables,Groceries,5146,
2024-02-16,38,Female,Medicine,Health & Wellness,6889,
2024-03-28,42,Male,Milk,Groceries,1909,
2024-02-17,45,Male,Medicine,Health & Wellness,6557,
2024-02-06,35,Female,Movie Ticket,Entertainment,2158,
2024-01-28,33,Male,Rice,Groceries,1411,Need
2024-03-18,49,Female,Medicine,Health & Wellness,5063,
2024-03-08,22,Male,Vegetables,Groceries,2905,
2024-02-01,26,Female,Medicine,Health & Wellness,1577,
2024-01-27,44,Male,Netflix,Entertainment,3818,
2024-01-10,37,Male,Netflix,Entertainment,7470,
2024-01-10,52,Male,Medicine,Health & Wellness,5810,
2024-02-15,36,Female,Bread,Groceries,4648,
2024-01-30,48,Female,Netflix,Entertainment,3569,
2024-02-17,27,Male,Netflix,Entertainment,3237,
2024-01-27,51,Male,Medicine,Health & Wellness,6308,
2024-03-25,48,Female,Video Game,Entertainment,4150,
2024-02-23,58,Female,Medicine,Health & Wellness,5893,
2024-02-23,36,Female,Medicine,Health & Wellness,2988,
2024-01-03,43,Male,Netflix,Entertainment,5727,
2024-03-05,27,Female,Vegetables,Groceries,7221,Need
2024-03-14,48,Female,Bread,Groceries,5395,Need
2024-03-29,18,Male,Movie Ticket,Entertainment,6557,
2024-01-14,20,Male,Movie Ticket,Entertainment,5063,
2024-01-14,27,Female,Netflix,Entertainment,4482,Want
2024-01-27,35,Female,Milk,Groceries,6474,Need
2024-02-26,29,Male,Rice,Groceries,8217,
2024-01-16,55,Male,Rice,Groceries,4067,Need
2024-02-12,22,Male,Medicine,Health & Wellness,7304,
2024-02-09,58,Male,Movie Ticket,Entertainment,6474,
2024-03-08,18,Female,Medicine,Health & Wellness,8300,
2024-01-25,52,Female,Movie Ticket,Entertainment,6308,
2024-01-23,20,Male,Milk,Groceries,5312,
2024-01-06,24,Male,Vegetables,Groceries,4067,
2024-02-08,51,Female,Medicine,Health & Wellness,7553,
2024-03-17,41,Male,Rice,Groceries,7636,
2024-01-07,49,Female,Bread,Groceries,7968,Need
2024-03-16,22,Male,Netflix,Entertainment,5395,
2024-03-01,36,Female,Vegetables,Groceries,7968,
2024-03-20,40,Male,Milk,Groceries,4648,
2024-02-24,51,Female,Bread,Groceries,5478,
2024-03-12,31,Male,Rice,Groceries,8051,
2024-01-14,49,Male,Netflix,Entertainment,6308,Want
2024-03-20,37,Male,Netflix,Entertainment,1411,
2024-03-27,55,Male,Medicine,Health & Wellness,2158,
2024-01-19,53,Male,Rice,Groceries,7470,
2024-01-04,44,Male,Movie Ticket,Entertainment,1494,
2024-02-14,46,Female,Bread,Groceries,6059,
2024-03-16,20,Female,Medicine,Health & Wellness,6806,
2024-03-16,20,Male,Milk,Groceries,1162,
2024-02-11,32,Male,Milk,Groceries,1909,
2024-02-19,35,Male,Video Game,Entertainment,1494,
2024-03-05,54,Male,Medicine,Health & Wellness,8217,Need
2024-02-06,42,Female,Medicine,Health & Wellness,4731,
2024-02-18,28,Female,Netflix,Entertainment,2407,
2024-02-08,28,Male,Bread,Groceries,830,
2024-02-25,21,Female,Movie Ticket,Entertainment,2988,
2024-02-20,38,Female,Video Game,Entertainment,3652,
2024-02-15,25,Female,Netflix,Entertainment,5229,
2024-02-26,52,Female,Medicine,Health & Wellness,5727,
2024-03-07,29,Male,Rice,Groceries,1826,
2024-03-18,49,Male,Medicine,Health & Wellness,1079,
2024-03-24,27,Female,Video Game,Entertainment,4150,
2024-02-15,60,Female,Movie Ticket,Entertainment,2739,
2024-02-14,56,Male,Rice,Groceries,3071,
2024-02-18,33,Female,Movie Ticket,Entertainment,6225,
2024-01-24,43,Female,Rice,Groceries,6557,
2024-02-18,52,Male,Bread,Groceries,7055,
2024-01-19,26,Male,Rice,Groceries,6889,Need
2024-01-29,44,Female,Movie Ticket,Entertainment,3652,
2024-02-06,29,Female,Bread,Groceries,5893,
2024-01-21,25,Female,Netflix,Entertainment,8300,
2024-03-23,54,Male,Vegetables,Groceries,6972,
2024-03-30,37,Male,Netflix,Entertainment,4399,
2024-02-14,22,Female,Netflix,Entertainment,1079,
2024-03-14,32,Male,Milk,Groceries,3486,
2024-01-05,33,Male,Netflix,Entertainment,1577,
2024-02-28,22,Male,Netflix,Entertainment,5229,
2024-03-16,30,Male,Netflix,Entertainment,6723,Want
2024-02-06,58,Female,Medicine,Health & Wellness,6889,
2024-01-11,19,Male,Netflix,Entertainment,2241,
2024-02-16,30,Female,Vegetables,Groceries,6225,
2024-03-04,34,Male,Medicine,Health & Wellness,8217,
2024-03-09,24,Female,Movie Ticket,Entertainment,7304,
2024-01-02,60,Female,Video Game,Entertainment,1660,
2024-03-18,46,Male,Milk,Groceries,2407,
2024-03-07,40,Female,Vegetables,Groceries,6059,Need
2024-03-14,48,Female,Netflix,Entertainment,6889,
2024-03-21,25,Female,Medicine,Health & Wellness,4067,
2024-02-14,42,Male,Netflix,Entertainment,5893,
2024-01-16,42,Male,Movie Ticket,Entertainment,4316,
2024-02-13,39,Male,Netflix,Entertainment,1162,
2024-03-27,37,Male,Rice,Groceries,3486,
2024-01-23,45,Female,Video Game,Entertainment,6557,
2024-01-26,30,Female,Medicine,Health & Wellness,5478,
2024-01-09,41,Female,Bread,Groceries,8051,Need
2024-02-24,57,Female,Video Game,Entertainment,4316,
2024-02-16,30,Female,Netflix,Entertainment,6308,Want
2024-01-12,37,Male,Medicine,Health & Wellness,3984,
2024-01-06,31,Male,Rice,Groceries,2407,
2024-02-18,50,Male,Medicine,Health & Wellness,3071,
2024-01-29,31,Female,Video Game,Entertainment,5976,
2024-02-10,43,Female,Bread,Groceries,1245,
2024-01-28,18,Male,Medicine,Health & Wellness,6474,
2024-01-07,38,Female,Netflix,Entertainment,7802,
2024-03-24,40,Male,Bread,Groceries,1660,
2024-03-10,33,Male,Netflix,Entertainment,1494,
2024-03-30,42,Male,Medicine,Health & Wellness,2905,
2024-02-17,40,Male,Medicine,Health & Wellness,8300,
2024-03-21,19,Female,Bread,Groceries,2490,
2024-01-12,21,Female,Medicine,Health & Wellness,8217,
2024-03-23,47,Female,Medicine,Health & Wellness,7221,
2024-01-26,60,Female,Bread,Groceries,2822,
2024-03-29,42,Female,Rice,Groceries,6059,
2024-03-20,58,Male,Medicine,Health & Wellness,2407,
2024-01-13,46,Male,Movie Ticket,Entertainment,1743,
2024-03-21,44,Male,Movie Ticket,Entertainment,2573,
2024-03-02,54,Male,Movie Ticket,Entertainment,1494,
2024-01-06,31,Male,Bread,Groceries,5312,
2024-01-11,32,Male,Milk,Groceries,1743,
2024-01-19,43,Male,Bread,Groceries,1245,
2024-03-01,37,Female,Medicine,Health & Wellness,5478,
2024-02-06,22,Male,Movie Ticket,Entertainment,1411,
2024-01-22,45,Female,Bread,Groceries,2822,
2024-03-05,39,Male,Medicine,Health & Wellness,5893,
2024-02-10,45,Male,Netflix,Entertainment,3071,
2024-01-25,31,Female,Movie Ticket,Entertainment,2490,
2024-03-31,37,Male,Video Game,Entertainment,4565,
2024-02-04,50,Female,Netflix,Entertainment,7470,
2024-02-14,47,Female,Movie Ticket,Entertainment,7221,Want
2024-03-30,60,Male,Rice,Groceries,2822,Need
2024-03-17,19,Male,Bread,Groceries,1660,
2024-03-25,18,Male,Movie Ticket,Entertainment,4233,
2024-02-17,49,Male,Medicine,Health & Wellness,4731,
2024-03-29,46,Female,Milk,Groceries,5561,
2024-03-27,25,Male,Bread,Groceries,1162,
2024-02-11,22,Female,Netflix,Entertainment,6059,
2024-03-09,35,Male,Medicine,Health & Wellness,2324,
2024-03-20,50,Female,Movie Ticket,Entertainment,6308,Want
2024-01-21,45,Male,Video Game,Entertainment,7387,
2024-03-03,50,Female,Netflix,Entertainment,7221,
2024-02-01,55,Male,Video Game,Entertainment,6059,
2024-01-15,52,Female,Rice,Groceries,5727,
2024-01-14,32,Female,Netflix,Entertainment,1909,
2024-01-01,18,Male,Movie Ticket,Entertainment,4731,
2024-01-06,22,Male,Movie Ticket,Entertainment,1577,
2024-01-20,27,Female,Movie Ticket,Entertainment,2988,
2024-03-24,18,Female,Video Game,Entertainment,7304,
2024-03-15,42,Female,Bread,Groceries,4980,
2024-01-31,47,Male,Netflix,Entertainment,830,
2024-03-10,50,Female,Video Game,Entertainment,830,
2024-01-19,35,Female,Movie Ticket,Entertainment,8051,
2024-02-05,32,Female,Bread,Groceries,3818,
2024-03-21,36,Male,Medicine,Health & Wellness,6474,
2024-03-11,19,Male,Video Game,Entertainment,7387,
2024-01-23,38,Female,Bread,Groceries,4897,Need
2024-01-05,55,Female,Movie Ticket,Entertainment,2158,
2024-01-10,30,Female,Movie Ticket,Entertainment,7221,
2024-03-27,32,Male,Milk,Groceries,3403,
2024-01-29,22,Male,Medicine,Health & Wellness,913,
2024-02-29,32,Male,Video Game,Entertainment,6972,
2024-01-02,28,Female,Milk,Groceries,3237,
2024-02-09,21,Male,Medicine,Health & Wellness,7470,
2024-02-21,30,Male,Milk,Groceries,996,
2024-03-01,54,Female,Movie Ticket,Entertainment,830,
2024-01-17,50,Male,Movie Ticket,Entertainment,4980,Want
2024-02-10,46,Female,Rice,Groceries,7055,Need
2024-03-25,43,Male,Movie Ticket,Entertainment,2905,
2024-03-15,40,Male,Netflix,Entertainment,3154,
2024-02-14,26,Female,Rice,Groceries,6557,
2024-02-24,29,Female,Video Game,Entertainment,1577,
2024-03-17,54,Female,Video Game,Entertainment,1992,
2024-02-25,46,Female,Vegetables,Groceries,4233,Need
2024-03-15,57,Female,Video Game,Entertainment,8134,
2024-02-11,50,Female,Vegetables,Groceries,4482,
2024-02-21,35,Female,Bread,Groceries,6142,
2024-03-17,53,Female,Medicine,Health & Wellness,4316,Need
2024-01-13,42,Female,Rice,Groceries,996,
2024-01-18,55,Male,Rice,Groceries,7553,
2024-03-04,21,Female,Medicine,Health & Wellness,2573,
2024-01-08,60,Male,Netflix,Entertainment,4150,Want
2024-01-07,41,Male,Bread,Groceries,7055,
2024-03-02,49,Male,Bread,Groceries,6557,
2024-01-21,27,Male,Rice,Groceries,5976,
2024-03-30,49,Male,Milk,Groceries,7636,
2024-02-07,56,Male,Video Game,Entertainment,6972,
2024-01-04,37,Female,Rice,Groceries,7885,
2024-02-27,25,Male,Netflix,Entertainment,1162,
2024-02-20,26,Male,Movie Ticket,Entertainment,3071,
2024-03-13,57,Male,Video Game,Entertainment,3735,
2024-03-09,37,Female,Bread,Groceries,830,Need
2024-02-23,23,Male,Rice,Groceries,7802,
2024-03-03,57,Female,Vegetables,Groceries,6225,
2024-03-12,27,Female,Movie Ticket,Entertainment,4067,
2024-02-27,50,Male,Medicine,Health & Wellness,1162,Need
2024-03-27,37,Male,Netflix,Entertainment,3901,
2024-01-01,53,Female,Medicine,Health & Wellness,4482,
2024-03-24,60,Female,Milk,Groceries,5810,
2024-01-01,21,Female,Milk,Groceries,5644,Need
2024-01-26,49,Female,Medicine,Health & Wellness,3071,
2024-01-31,21,Male,Rice,Groceries,4814,Need
2024-01-12,39,Female,Video Game,Entertainment,1245,Want
2024-03-27,58,Male,Movie Ticket,Entertainment,2407,
2024-03-15,22,Male,Medicine,Health & Wellness,2241,Need
2024-01-08,59,Male,Movie Ticket,Entertainment,3154,
2024-02-28,30,Female,Rice,Groceries,2158,
2024-01-14,19,Female,Vegetables,Groceries,7138,
2024-02-13,52,Male,Rice,Groceries,1162,
2024-01-27,20,Male,Netflix,Entertainment,3320,
2024-02-02,25,Female,Vegetables,Groceries,6640,
2024-03-10,24,Male,Movie Ticket,Entertainment,996,
2024-01-26,57,Female,Movie Ticket,Entertainment,1079,
2024-02-05,38,Male,Medicine,Health & Wellness,3237,
2024-02-14,29,Male,Bread,Groceries,8300,
2024-03-31,18,Female,Vegetables,Groceries,6225,
2024-03-12,40,Male,Bread,Groceries,2075,
2024-02-23,54,Female,Rice,Groceries,5312,
2024-01-25,42,Male,Medicine,Health & Wellness,1826,
2024-03-24,38,Female,Vegetables,Groceries,7470,
2024-02-03,21,Male,Video Game,Entertainment,8217,
2024-03-12,31,Female,Medicine,Health & Wellness,6059,Need
2024-01-12,55,Female,Movie Ticket,Entertainment,6972,
2024-01-06,31,Female,Milk,Groceries,2656,Need
2024-02-16,52,Male,Medicine,Health & Wellness,4648,
2024-01-11,38,Male,Netflix,Entertainment,7387,
2024-01-01,36,Female,Movie Ticket,Entertainment,2407,
2024-01-08,55,Female,Medicine,Health & Wellness,1660,
2024-02-26,21,Female,Video Game,Entertainment,3569,Want
2024-03-29,34,Female,Bread,Groceries,1660,
2024-03-03,46,Male,Rice,Groceries,3818,
2024-03-04,26,Male,Netflix,Entertainment,7138,
2024-03-10,34,Male,Medicine,Health & Wellness,8217,
2024-03-16,31,Male,Movie Ticket,Entertainment,3403,
2024-01-22,47,Female,Video Game,Entertainment,7968,Want
2024-01-21,58,Male,Vegetables,Groceries,6723,
2024-02-03,29,Female,Bread,Groceries,7221,
2024-01-16,57,Female,Rice,Groceries,7885,
2024-01-01,29,Male,Milk,Groceries,6972,
2024-01-23,32,Male,Milk,Groceries,7055,
2024-03-30,25,Male,Vegetables,Groceries,7885,
2024-03-17,33,Male,Milk,Groceries,4897,
2024-01-10,40,Female,Rice,Groceries,5063,
2024-02-10,39,Male,Movie Ticket,Entertainment,3901,
2024-02-27,40,Male,Medicine,Health & Wellness,2988,
2024-02-12,50,Female,Movie Ticket,Entertainment,4648,
2024-03-06,47,Female,Milk,Groceries,1494,Need
2024-01-19,58,Female,Vegetables,Groceries,5478,
2024-01-28,27,Male,Bread,Groceries,1494,
2024-02-18,29,Female,Vegetables,Groceries,5644,Need
2024-01-16,57,Male,Video Game,Entertainment,3735,
2024-01-14,45,Male,Netflix,Entertainment,3901,
2024-02-15,45,Male,Bread,Groceries,3652,
2024-01-16,35,Female,Netflix,Entertainment,6225,
2024-01-02,53,Female,Video Game,Entertainment,1577,Want
2024-01-23,47,Male,Bread,Groceries,7636,
2024-02-10,26,Female,Video Game,Entertainment,1660,
2024-03-24,41,Male,Netflix,Entertainment,6806,
2024-03-27,50,Female,Movie Ticket,Entertainment,5478,Want
2024-03-23,22,Female,Milk,Groceries,6723,
2024-02-01,48,Female,Rice,Groceries,4980,
2024-03-23,57,Male,Video Game,Entertainment,6806,
2024-01-31,47,Female,Vegetables,Groceries,7885,
2024-02-28,21,Male,Movie Ticket,Entertainment,5893,
2024-01-19,28,Male,Netflix,Entertainment,2573,
2024-03-03,46,Male,Movie Ticket,Entertainment,7470,
2024-03-29,23,Female,Milk,Groceries,1909,
2024-02-24,26,Female,Bread,Groceries,1494,
2024-01-04,28,Female,Milk,Groceries,1411,
2024-02-28,48,Female,Medicine,Health & Wellness,4316,
2024-01-15,53,Female,Medicine,Health & Wellness,5229,
2024-02-11,50,Female,Video Game,Entertainment,1743,
2024-02-06,20,Male,Video Game,Entertainment,3320,
2024-01-28,37,Male,Movie Ticket,Entertainment,6557,
2024-01-19,46,Female,Medicine,Health & Wellness,996,Need
